OBJECTID,UWI,POZO,WELL_STA,DEPARTAMENTO,CUENCA,FORMACION,LONGITUD,LATITUD,COORDENADA__X,COORDENADA_Y,ELEVACION__msnm_,POTENCIAL_AGUA_PROM__Bbl_,WHP__Psi_,WHT___F_,BHT___C_,TEMPERATURA_AMBIENTE___C_,F17,WHP___bar_,T____C_,Estatus,X,rho___kg_m3_,Potencial_Agua_promd__kg_s_,h_T__kJ_kg_,s_T___kJ_kg_K_,Tamb____C_,h_Tamb__kJ_kg_,s_Tamb__kJ_kg_K_,W_exergía__kW_,T__out____C_,h_Tout__kJ_kg_,nth_____,W_nth__kW_
1458,PRVI0002,PROVIDENCIA-2,TAPONADO Y ABANDONADO,HUILA,CORDILLERA ORIENTAL,,-74.977384,3.233315,4780358.8444,1915502.6332,3366.0,,,,83.43767723,22.44281,, ,83.43767723,,Liquid,981.85806957,0.0,261.63621078,0.86255351,22.44281,45.7342179,0.16417813,0.0,70.0,293.06519282,5.47482282,0.0
1459,EMOR0001,EL MORRO-1,TAPONADO Y ABANDONADO,CASANARE,CORDILLERA ORIENTAL,,-72.430447,5.469731,1182930.67415,1096534.94814,888.1872,,,,81.02252053,23.94697,, ,81.02252053,,Liquid,993.87723969,0.0,148.01276505,0.5096024,23.94697,90.71044437,0.3196022,0.0,70.0,293.06519282,5.24900567,0.0
1460,SUBA0002,SUBA-2,TAPONADO Y ABANDONADO,CUNDINAMARCA,CORDILLERA ORIENTAL,,-74.087964,4.730414,999218.166096,1014526.93061,2611.2216,,,,72.73027665,13.65011,, ,72.73027665,,Liquid,951.43840169,0.0,458.68807815,1.41171111,13.65011,105.9525997,0.37099092,0.0,70.0,293.06519282,4.47368087,0.0
1461,PRVI0001,PROVIDENCIA-1,TAPONADO Y ABANDONADO,HUILA,CORDILLERA ORIENTAL,,-74.962346,3.234069,4782030.0682,1915582.7698,3329.2,,,,65.65149083,22.48152,, ,65.65149083,,Liquid,976.1562878,0.0,304.51104068,0.98834422,22.48152,57.32585862,0.20479048,0.0,70.0,293.06519282,3.81181439,0.0
1462,STRA00011,STRATIGRAPHIC-1,TAPONADO Y ABANDONADO,TOLIMA,CORDILLERA ORIENTAL,,-74.486669,4.146817,954947.158456,950003.019932,1049.7312,,,,64.95911089,22.57,, ,64.95911089,,Liquid,995.47426168,0.0,127.54946176,0.44273897,22.57,86.63848453,0.30576603,0.0,70.0,293.06519282,3.74707687,0.0
1463,SUES0001,SUESCA-1,TAPONADO Y ABANDONADO,CUNDINAMARCA,CORDILLERA ORIENTAL,,-73.763856,5.150947,1035155.09236,1061039.81065,3116.0,,,,62.49751603,10.88511,, ,62.49751603,,Liquid,951.43840169,0.0,458.68807815,1.41171111,10.88511,105.9525997,0.37099092,0.0,70.0,293.06519282,3.51691775,0.0
1464,GUEN0001,GUENGUE-1,TAPONADO Y ABANDONADO,HUILA,CORDILLERA ORIENTAL,,-75.17664,2.884487,4758137.7758,1876978.3641,2540.0,,,,50.60212945,23.81425,, ,50.60212945,,Liquid,980.16245988,0.0,274.84483802,0.90171212,23.81425,94.2960784,0.33174807,0.0,70.0,293.06519282,2.4046991,0.0
1465,ALPU0001,ALPUJARRA-1,TAPONADO Y ABANDONADO,TOLIMA,CORDILLERA ORIENTAL,,-74.826533,3.521183,4797180.5725,1947293.8274,5897.0,,,,45.96180744,18.16812,, ,45.96180744,,Liquid,989.76729259,0.0,192.45599789,0.65123292,18.16812,76.24741018,0.2702492,0.0,70.0,293.06519282,1.970829,0.0
1466,9557,ANDINO-1,TAPONADO Y ABANDONADO,TOLIMA,CORDILLERA ORIENTAL,,-74.879414,3.599259,4791324.1998,1955936.8133,3224.0,,,,41.05356113,22.63636,, ,41.05356113,,Liquid,991.76826329,0.0,171.93697869,0.58644013,22.63636,94.94376231,0.33393826,0.0,70.0,293.06519282,1.51190797,0.0
1467,MANZ0001,MANZANOS-1,TAPONADO Y ABANDONADO,BOYACA,CORDILLERA ORIENTAL,,-73.471639,5.421944,1067527.01271,1091033.21477,975.36,,,,40.86459362,11.99111,, ,40.86459362,,Liquid,994.53329744,0.0,139.91062733,0.48325673,11.99111,95.24446833,0.33495473,0.0,70.0,293.06519282,1.4942395,0.0
1468,GUAN0110,GUANDO-110,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.57442,4.178513,945205.694425,953513.665388,1204.0,2182.48709677,,,39.23677011,21.44188,, ,39.23677011,,Liquid,994.50981564,3.99394596,140.20728803,0.48422432,21.44188,90.38655977,0.31850334,4.09592353,70.0,293.06519282,1.34203801,0.0
1469,GUAN0112,GUANDO-112,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.582511,4.172369,944306.950948,952834.773693,1179.2712,567.89272727,,,38.77420505,21.58013,, ,38.77420505,,Liquid,993.81089037,1.03851192,148.81190487,0.51219197,21.58013,88.99844203,0.31379054,1.42104103,70.0,293.06519282,1.29878817,0.0
1470,GUAN0112,GUANDO-112,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.582511,4.172369,944306.950948,952834.773693,1179.2712,63.09954545,,,38.77420505,21.58013,, ,38.77420505,,Liquid,993.80702765,0.11539041,148.85832143,0.51234233,21.58013,90.38655977,0.31850334,0.15815943,70.0,293.06519282,1.29878817,0.0
1471,GUAN0104,GUANDO-104,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.58251,4.172289,944307.00088,952826.004219,1179.2712,449.87967742,,,37.00976896,21.58013,, ,37.00976896,,Liquid,992.63806367,0.82172921,162.40928983,0.55600919,21.58013,90.5253679,0.31897432,1.69124905,70.0,293.06519282,1.1338134,0.0
1472,GUAN0140,GUANDO-140,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.579962,4.180212,944590.496125,953702.004988,1100.9376,175.21225806,,,36.88765665,22.00594,, ,36.88765665,,Liquid,987.72284852,0.31844982,211.85996792,0.71159289,22.00594,99.87038289,0.35056051,1.74602455,70.0,293.06519282,1.1223959,0.0
1473,GUAN0140,GUANDO-140,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.579962,4.180212,944590.496125,953702.004988,1100.9376,49.41741935,,,36.88765665,22.00594,, ,36.88765665,,Liquid,933.5234049,0.08488808,552.95028525,1.65086946,22.00594,97.85818474,0.3437794,5.89910769,70.0,293.06519282,1.1223959,0.2476134
1474,GUAN0128,GUANDO-128,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.575536,4.181888,945082.004207,953887.002516,1169.8224,164.17451613,,,36.62197988,21.60778,, ,36.62197988,,Liquid,993.76414965,0.30021369,149.37277708,0.51400849,21.60778,90.5253679,0.31897432,0.41694395,70.0,293.06519282,1.09755512,0.0
1475,GUAN0128,GUANDO-128,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.575536,4.181888,945082.004207,953887.002516,1169.8224,145.58870968,,,36.62197988,21.60778,, ,36.62197988,,Liquid,994.43791293,0.26640771,141.11244901,0.4871752,21.60778,88.79021855,0.31308314,0.27529395,70.0,293.06519282,1.09755512,0.0
1476,GUAN0114,GUANDO-114,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.570413,4.183826,945650.995942,954101.005049,1242.6696,266.51533333,,,36.22154384,21.13773,, ,36.22154384,,Liquid,993.80702765,0.48737774,148.85832143,0.51234233,21.13773,90.38655977,0.31850334,0.70981721,70.0,293.06519282,1.06011435,0.0
1477,GUAN0122,GUANDO-122,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.570635,4.183888,945626.373006,954107.810349,1242.6696,1371.35258065,,,36.00867316,21.1875,, ,36.00867316,,Liquid,993.32823224,2.50659017,154.52384113,0.53065459,21.1875,92.30668138,0.3250136,4.3117157,70.0,293.06519282,1.04021094,0.0
1478,GUAN0122,GUANDO-122,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.570635,4.183888,945626.373006,954107.810349,1242.6696,342.83903226,,,36.00867316,21.1875,, ,36.00867316,,Liquid,993.32823224,0.62664916,154.52384113,0.53065459,21.1875,92.30668138,0.3250136,1.07793171,70.0,293.06519282,1.04021094,0.0
1479,GUAN0143,GUANDO-143,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.58242,4.172126,944317.004777,952807.994505,1178.9664,406.8108,,,35.65527902,21.58013,, ,35.65527902,,Liquid,991.84183965,0.74246558,171.14707442,0.58392564,21.58013,50.37213253,0.18047474,1.43023029,70.0,293.06519282,1.00716859,0.0
1480,GUAN0118,GUANDO-118,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.577993,4.177989,944808.999697,953456.001588,1169.5176,260.4183871,,,35.56484772,21.64649,, ,35.56484772,,Liquid,994.06535048,0.47635201,145.7276482,0.50218872,21.64649,90.68730988,0.31952372,0.5805483,70.0,293.06519282,0.99871326,0.0
1481,GUAN0118,GUANDO-118,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.577993,4.177989,944808.999697,953456.001588,1169.5176,140.22580645,,,35.56484772,21.64649,, ,35.56484772,,Liquid,994.06535048,0.25649819,145.7276482,0.50218872,21.64649,90.68730988,0.31952372,0.31260409,70.0,293.06519282,0.99871326,0.0
1482,GUAN0117,GUANDO-117,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.582348,4.172479,944325.001938,952847.004027,1178.9664,554.01483871,,,35.53219688,21.54695,, ,35.53219688,,Liquid,994.11289115,1.01344113,145.14547469,0.50029784,21.54695,94.7124481,0.33315619,1.21811681,70.0,293.06519282,0.99566041,0.0
1483,GUAN0117,GUANDO-117,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.582348,4.172479,944325.001938,952847.004027,1178.9664,61.55548387,,,35.53219688,21.54695,, ,35.53219688,,Liquid,994.11289115,0.11260142,145.14547469,0.50029784,21.54695,94.7124481,0.33315619,0.13534253,70.0,293.06519282,0.99566041,0.0
1484,GUAN0116,GUANDO-116,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.570516,4.183786,945639.50119,954096.500327,1242.6696,896.94516129,,,35.52109184,21.21515,, ,35.52109184,,Liquid,993.79566484,1.64022873,148.99479464,0.51278439,21.21515,90.80298217,0.3199161,2.37347626,70.0,293.06519282,0.99462209,0.0
1485,GUAN0103,GUANDO-103,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.577767,4.177718,944833.996749,953425.994982,1169.5176,977.9283871,,,35.32989984,21.62437,, ,35.32989984,,Liquid,992.63806367,1.78623832,162.40928983,0.55600919,21.62437,90.5253679,0.31897432,3.65763055,70.0,293.06519282,0.97674563,0.0
1486,GUAN0120,GUANDO-120,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.575509,4.18159,945085.003549,953854.001898,1169.8224,299.71935484,,,34.78319286,21.61884,, ,34.78319286,,Liquid,993.64037032,0.54800616,150.84988457,0.51878868,21.61884,88.88276251,0.31339756,0.79736398,70.0,293.06519282,0.92562853,0.0
1487,GUAN0120,GUANDO-120,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.575509,4.18159,945085.003549,953854.001898,1169.8224,110.85387097,,,34.78319286,21.61884,, ,34.78319286,,Liquid,993.64037032,0.20268496,150.84988457,0.51878868,21.61884,88.88276251,0.31339756,0.29491216,70.0,293.06519282,0.92562853,0.0
1488,GUAN0121,GUANDO-121,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.586826,4.175971,943828.00183,953233.498331,992.124,190.6583871,,,34.7346793,23.23938,, ,34.7346793,,Liquid,993.42321604,0.34852316,153.41336962,0.52707162,23.23938,90.64104083,0.31936675,0.43285501,70.0,293.06519282,0.92109251,0.0
1489,GUAN0121,GUANDO-121,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.586826,4.175971,943828.00183,953233.498331,992.124,127.10451613,,,34.7346793,23.23938,, ,34.7346793,,Liquid,993.42321604,0.23234681,153.41336962,0.52707162,23.23938,90.64104083,0.31936675,0.28856756,70.0,293.06519282,0.92109251,0.0
1490,GUAN0119,GUANDO-119,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.5857,4.175561,943952.997652,953188.000497,998.8296,289.45354839,,,34.64391,22.58106,, ,34.64391,,Liquid,994.08192709,0.52947137,145.52487163,0.5015302,22.58106,97.46602907,0.34245656,0.55048388,70.0,293.06519282,0.91260558,0.0
1491,GUAN0119,GUANDO-119,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.5857,4.175561,943952.997652,953188.000497,998.8296,537.55806452,,,34.64391,22.58106,, ,34.64391,,Liquid,994.08192709,0.98330667,145.52487163,0.5015302,22.58106,97.46602907,0.34245656,1.02233001,70.0,293.06519282,0.91260558,0.0
1492,GUAN0101,GUANDO-101,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.575644,4.181626,945070.005419,953858.003478,1175.004,2466.06645161,,,34.51397284,21.61331,, ,34.51397284,,Liquid,994.58460937,4.51323487,139.26053715,0.48113561,21.61331,90.54850252,0.31905281,4.33398397,70.0,293.06519282,0.90045646,0.0
1493,GUAN0101,GUANDO-101,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE SUPERIOR,-74.575644,4.181626,945070.005419,953858.003478,1175.004,1056.88290323,,,34.51397284,21.61331,, ,34.51397284,,Liquid,992.46469317,1.93011579,164.34276699,0.56220258,21.61331,89.94699638,0.31701155,4.16756337,70.0,293.06519282,0.90045646,0.0
1494,STRA00022,STRATIGRAPHIC-2,TAPONADO Y ABANDONADO,CUNDINAMARCA,CORDILLERA ORIENTAL,,-74.464222,5.076881,957494.952741,1052853.05357,822.0,,,,33.8887417,23.50457,, ,33.8887417,,Liquid,922.40688517,0.0,606.9449185,1.78193218,23.50457,101.58182225,0.35631941,0.0,70.0,293.06519282,0.84199735,0.0
1495,10049,GUANDO-29,TAPONADO Y ABANDONADO,TOLIMA,CORDILLERA ORIENTAL,,-74.570639,4.184118,945625.878121,954133.256377,1690.0,,,,33.67902912,21.16538,, ,33.67902912,,Liquid,939.5743557,0.0,522.23648302,1.57443872,21.16538,99.29217639,0.34861308,0.0,70.0,293.06519282,0.82238922,0.0
1496,GUAN0115,GUANDO-115,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.584256,4.170407,944113.000649,952617.994707,1151.5344,859.40451613,,,33.46247572,21.54695,, ,33.46247572,,Liquid,993.79566484,1.57157878,148.99479464,0.51278439,21.54695,90.80298217,0.3199161,2.1735659,70.0,293.06519282,0.80214148,0.0
1497,STRA00033,STRATIGRAPHIC-3,TAPONADO Y ABANDONADO,CUNDINAMARCA,CORDILLERA ORIENTAL,,-74.330419,5.247447,972339.969971,1071708.003,1203.96,,,,33.3915019,22.70825,, ,33.3915019,,Liquid,951.43840169,0.0,458.68807815,1.41171111,22.70825,105.9525997,0.37099092,0.0,70.0,293.06519282,0.79550543,0.0
1498,GUAN0107,GUANDO-107,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.582429,4.172443,944316.005544,952842.995498,1179.2712,242.75967742,,,33.23597308,21.58566,, ,33.23597308,,Liquid,993.56533416,0.4438277,151.73963598,0.52166544,21.58566,88.67453818,0.31269009,0.66749748,70.0,293.06519282,0.78096348,0.0
1499,GUAN0100,GUANDO-100,PRODUCTOR,TOLIMA,CORDILLERA ORIENTAL,GUADALUPE INFERIOR,-74.584664,4.170409,944067.753885,952618.244797,1151.8392,789.90032258,,,32.43679619,21.72944,, ,32.43679619,,Liquid,993.28439042,1.44373447,155.03424481,0.5323004,21.72944,90.5253679,0.31897432,2.36108524,70.0,293.06519282,0.70624044,0.0
1500,VILA0001,VILLARRICA-1,TAPONADO Y ABANDONADO,TOLIMA,CORDILLERA ORIENTAL,,-74.594978,3.951175,942907.108107,928374.87041,1362.0,,,,30.43429974,20.65109,, ,30.43429974,,Liquid,940.84963871,0.0,515.62884978,1.55781119,20.65109,103.01567317,0.36113814,0.0,70.0,293.06519282,0.51900703,0.0
1501,CRRL0005,CORRALES 5,PRODUCTOR,BOYACA,COORDILLERA ORIENTAL,MONSERRATE,-72.901063,5.788107,1130307.0,1131940.0,,40.65,3600,83,,,,"248,21081372",28.33333333,,Subcooled liquid,1006.918752,0.07531759,141.30939063,0.4062923,25.0,104.82922231,0.36722497,1.87074607,70.0,293.06519282,0.32256667,0.0
1502,CRRL0006,CORRALES 6,PRODUCTOR,BOYACA,COORDILLERA ORIENTAL,MONSERRATE,-72.870568,5.806811,1133680.9,1134016.0,,116.60806452,3600,82,,,,"248,21081372",27.77777778,,Subcooled liquid,1007.09104271,0.21609203,139.0220747,0.39869842,25.0,104.82922231,0.36722497,5.36205613,70.0,293.06519282,0.27062222,0.0
1503,CRRL0001D,CORRALES 1D,PRODUCTOR,CORDOBA,COORDILLERA ORIENTAL,MONSERRATE,-72.868994,5.806016,1133851.25,1133927.375,,111.56129032,3600,80,,,,"248,21081372",26.66666667,,Subcooled liquid,1007.42846897,0.20680888,134.44786759,0.38346995,25.0,104.82922231,0.36722497,5.1242362,70.0,293.06519282,0.16673333,0.0
1504,BOLI0001,BOLIVAR-1,PRODUCTOR,BOYACA,CORDILLERA ORIENTAL,LA LUNA,-72.856186,5.773514,1135664.97234,1130023.8628,2543.2512,151.38709677,,,16.96910678,13.96532,, ,16.96910678,,Liquid,998.73729861,0.27821565,71.22785874,0.25298369,13.96532,58.6466738,0.20939319,0.02009401,70.0,293.06519282,-0.73998852,0.0
1505,9455,ATADERO-1,TAPONADO Y ABANDONADO,CUNDINAMARCA,CORDILLERA ORIENTAL,,-74.336553,4.211595,971617.839364,957159.42024,2855.3664,,,,12.27806374,12.25655,, ,12.27806374,,Liquid,999.42094257,0.0,51.57516393,0.1846916,12.25655,51.48497314,0.18437561,0.0,70.0,293.06519282,-1.17860104,0.0
1506,COPO0001,COPORO-1,TAPONADO Y ABANDONADO,CUNDINAMARCA,LLANOS ORIENTALES,,-73.275469,4.446083,1089400.45156,983133.620402,637.9464,,,,170.35527706,24.59951,, ,170.35527706,,Liquid,897.08749072,0.0,720.63941196,2.04514799,24.59951,103.15443023,0.36160416,0.0,70.0,293.06519282,13.60161841,0.0
1507,CUPI0030XC,CUPIAGUA XC-30,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.652694,5.185333,1158365.18186,1065012.06359,429.1584,,,,153.81423336,25.7221,, ,153.81423336,,Liquid,913.41329711,0.0,648.65810931,1.88043984,25.7221,107.8487787,0.3773399,0.0,70.0,293.06519282,12.05503082,0.0
1508,9512,CUPIAGUA SUR XL-4,PRODUCTOR,CASANARE,LLANOS ORIENTALES,MIRADOR,-72.687981,5.111747,1154469.54128,1056863.5259,518.4648,95.1283871,,,151.49619835,25.23546,, ,151.49619835,,Liquid,915.60525698,0.1602728,638.63857699,1.85698942,25.23546,105.81385177,0.37052598,14.34579696,70.0,293.06519282,11.83829455,6.55675964
1509,9512,CUPIAGUA SUR XL-4,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.687981,5.111747,1154469.54128,1056863.5259,518.4648,,,,151.49619835,25.23546,, ,151.49619835,,Liquid,915.60525698,0.0,638.63857699,1.85698942,25.23546,105.81385177,0.37052598,0.0,70.0,293.06519282,11.83829455,0.0
1510,TAMA0001AX,TAMARA A-1X,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-71.955173,5.902668,1235452.93488,1144610.06489,352.044,,,,150.78883076,26.13685,, ,150.78883076,,Liquid,916.26952229,0.0,635.58407075,1.84981417,26.13685,109.58302169,0.38313822,0.0,70.0,293.06519282,11.77215568,0.0
1511,TOCO0001,TOCORAGUA-1,TAPONADO Y ABANDONADO,ARAUCA,LLANOS ORIENTALES,,-71.8048,6.2774,1251943.6959,1186146.2648,511.7592,,,,149.36328123,25.25758,, ,149.36328123,,Liquid,917.60164709,0.0,629.43258848,1.83532638,25.25758,105.90635044,0.37083595,0.0,70.0,293.06519282,11.6388668,0.0
1512,CUSI0024TS,CUSIANA TS-24,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.6679,5.0785,1156707.955,1053194.019,474.2688,,,,148.57928055,25.47325,, ,148.57928055,,Liquid,918.33053505,0.0,626.05187229,1.82734276,25.47325,106.80820242,0.37385693,0.0,70.0,293.06519282,11.56556273,0.0
1513,CUSI0025MZ,CUSIANA M-25Z,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.654475,5.059911,1158198.55087,1051137.6246,548.64,,,,147.92871026,25.06956,, ,147.92871026,,Liquid,918.93336418,0.0,623.24778944,1.82070927,25.06956,105.12010556,0.36820044,0.0,70.0,293.06519282,11.50473441,0.0
1514,BUEO0018W,BUENOS AIRES W-18,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.734,4.9942,1149390.9707,1043851.1169,441.6552,,,,146.37827895,25.65021,, ,146.37827895,,Liquid,920.36268646,0.0,616.56968923,1.80486864,25.65021,107.54817017,0.37633401,0.0,70.0,293.06519282,11.35976908,0.0
1515,SURI0012,SURIA-12,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.446788,4.038249,1070421.01433,938013.419564,297.4848,,,,143.49270778,26.43547,, ,143.49270778,,Liquid,922.99540655,0.0,604.15749258,1.77526597,26.43547,110.83163892,0.38730792,0.0,70.0,293.06519282,11.08996818,0.0
1516,FORA0001A,FORTALEZA-1A,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.699653,4.792331,1153248.44615,1021528.21929,218.8464,,,,142.86713372,26.8834,, ,142.86713372,,Liquid,923.56146215,0.0,601.46940073,1.76882722,26.8834,112.70450854,0.39355448,0.0,70.0,293.06519282,11.031477,0.0
1517,VANG0001,VANGUARDIA-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.492986,4.225261,1065275.18661,958690.65297,391.9728,,,,141.63722647,26.04837,, ,141.63722647,,Liquid,924.66947524,0.0,596.18732879,1.75614614,26.04837,109.21305505,0.38190194,0.0,70.0,293.06519282,10.91648068,0.0
1518,ARAU0001,ARAUCA-1,TAPONADO Y ABANDONADO,ARAUCA,LLANOS ORIENTALES,,-71.856931,6.954928,1245833.43891,1261107.57257,204.216,,,,141.04893676,26.98294,, ,141.04893676,,Liquid,925.1971755,0.0,593.66212155,1.75007004,26.98294,113.12069298,0.3949413,0.0,70.0,293.06519282,10.86147559,0.0
1519,CUPI0034XU,CUPIAGUA XU-34,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.670333,5.162969,1156414.43279,1062533.83852,453.8472,,,,140.52783109,25.57832,, ,140.52783109,,Liquid,925.66337684,0.0,591.42600182,1.74468215,25.57832,107.2475597,0.37532788,0.0,70.0,293.06519282,10.81275221,0.0
1520,GUAC0001,GUACAVIA-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.350872,4.259585,1081050.57678,962499.922713,318.516,,,,140.3061236,26.61243,, ,140.3061236,,Liquid,925.86137344,0.0,590.47483039,1.74238821,26.61243,111.57154592,0.38977684,0.0,70.0,293.06519282,10.79202256,0.0
1521,LMAR0001,LA MARIA-1,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.51437,5.074973,1173736.4396,1052839.60508,232.5624,,,,138.13298285,26.80598,, ,138.13298285,,Liquid,927.7910011,0.0,581.15780231,1.71985143,26.80598,112.38080736,0.39247551,0.0,70.0,293.06519282,10.5888339,0.0
1522,TBLA0001D,TIERRA BLANCA-1D,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.1038,5.3686,1219182.164,1085450.4226,195.3768,,,,137.7539543,26.994,, ,137.7539543,,Liquid,928.12549448,0.0,579.53390871,1.71591094,26.994,113.1669355,0.39509537,0.0,70.0,293.06519282,10.55339473,0.0
1523,BUEO0013G,BUENOS AIRES G-13,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.711456,4.982228,1151895.91887,1042531.05567,354.1776,,,,137.58158617,26.14791,, ,137.58158617,,Liquid,928.27740707,0.0,578.79553229,1.71411799,26.14791,109.62926732,0.38329273,0.0,70.0,293.06519282,10.53727831,0.0
1524,LLNS0001,LLANOS-1,TAPONADO Y ABANDONADO,META,LLANOS ORIENTALES,,-73.3824,4.1469,1077565.008,950032.744,271.8816,,,,134.80124019,26.58478,, ,134.80124019,,Liquid,930.71030397,0.0,566.89467775,1.68511319,26.58478,111.45593614,0.38939117,0.0,70.0,293.06519282,10.27731596,0.0
1525,APIA0008,APIAY-8,PRODUCTOR,META,LLANOS ORIENTALES,GUADALUPE (K2),-73.390367,4.072806,1076683.74435,941840.069596,287.4264,680.7375,,,133.17798934,26.48524,, ,133.17798934,,Liquid,932.11547298,1.16759121,559.95456367,1.66810523,26.48524,111.03973882,0.38800245,76.52735861,70.0,293.06519282,10.125542,31.55297951
1526,TOCR0002D,TOCARIA-2D,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.165642,5.367439,1212326.33225,1085303.83755,202.3872,,,,132.0161395,26.96082,, ,132.0161395,,Liquid,933.11433477,0.0,554.99064958,1.65589763,26.96082,113.02820782,0.39463316,0.0,70.0,293.06519282,10.01690904,0.0
1527,GAVA0002,GAVAN-2,PRODUCTOR,META,LLANOS ORIENTALES,FORMACION SAN FERNANDO,-73.369479,4.107238,1079000.00039,945649.996517,269.0,79.63806452,,,131.87001274,26.60137,, ,131.87001274,,Liquid,933.23955507,0.13675879,554.36653831,1.65436025,26.60137,111.52530203,0.38962257,8.74218228,70.0,293.06519282,10.00324619,3.5746857
1528,MORI0002,MORICHAL-2,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.287547,5.271947,1198838.11174,1074697.81963,223.4184,,,,131.22791045,26.85022,, ,131.22791045,,Liquid,933.78871256,0.0,551.62463733,1.64759935,26.85022,112.5657797,0.3930921,0.0,70.0,293.06519282,9.94320963,0.0
1529,LACA0001,LA CABANA-1,TAPONADO Y ABANDONADO,CASANARE,LLANOS ORIENTALES,,-72.457811,5.050506,1180017.45455,1050148.33002,198.12,,,,131.0632461,26.89446,, ,131.0632461,,Liquid,933.92925844,0.0,550.92162844,1.64586412,26.89446,112.75075141,0.39370859,0.0,70.0,293.06519282,9.92781351,0.0
1530,ARAU0003,ARAUCA-3,TAPONADO Y ABANDONADO,ARAUCA,LLANOS ORIENTALES,,-71.820089,6.984136,1249892.38421,1264359.55176,193.548,,,,130.64195013,27.06589,, ,130.64195013,,Liquid,934.28832065,0.0,549.12322872,1.64142188,27.06589,113.46751096,0.39609663,0.0,70.0,293.06519282,9.88842234,0.0
